date,Y,ET,date_raw,DR007（无风险利率）,M2(货币供应量）,制造业PMI（制造业价格水平）,沪深300指数（市场收益率水平）,换手率:沪深300指数（市场波动情况）,标准普尔500指数（全球市场价格水平）,premium,mom_1w,OI,D
2025-08-02,,,,,,,,,,,,-0.2209179404044647,0.1522286628546955
2025-08-03,,,,,,,,,,,,-0.2333346993340278,0.109556787676647
2025-08-04,0.7661358248450068,-0.2755994032809311,20250804.0,-0.8353491177842857,0.157483310835883,-0.162564956498792,-0.4389718715416192,-0.6685782359991989,0.041804763038192,0.1471,-2.383,0.2647981520206608,0.0822609995461687
2025-08-05,0.9735878656027116,-0.2008865751002565,20250805.0,-0.920661075581291,0.157483310835883,-0.162564956498792,-0.3330752638820009,-0.4307993654555503,-0.0523987119332352,0.1316,-1.4407,1.1426195893986828,0.0902023718559659
2025-08-06,1.4273791837618548,-0.169711472532791,20250806.0,-0.7897714964954751,0.157483310835883,-0.162564956498792,-0.3006110824803959,-0.4307993654555503,0.0881253009753646,0.0734,-2.1396,1.3886584873401386,0.0643592719902459
2025-08-07,0.916960485937638,-0.1050236499934637,20250807.0,-0.8388550886526553,0.157483310835883,-0.162564956498792,-0.2967955711204453,-0.1454647208031727,0.0726238511101464,0.1757,-0.117,1.4187027293336858,0.0463184459761643
2025-08-08,-0.2145185988317302,-0.0464530065468748,20250808.0,-1.1473805250692186,0.157483310835883,-0.162564956498792,-0.3281603678929118,-0.47835513956428,0.2241152929747664,0.0728,0.8965,1.266116272508907,0.0322464606895539
2025-08-09,,0.1159341468029258,,,,,,,,,,0.9018223816994976,0.0255973825211369
2025-08-10,,,,,,,,,,,,1.0144878255232108,0.0991941072491257
2025-08-11,0.8878635792709157,,20250811.0,-0.968576010782348,0.157483310835883,-0.162564956498792,-0.2714450549662034,-0.2405762690206321,0.1750988507132107,0.0872,1.2353,0.8432464359665213,0.1164524218236515
2025-08-12,0.2346141089238148,,20250812.0,-0.9218297325374142,0.157483310835883,-0.162564956498792,-0.2025071717508436,-0.4307993654555503,0.3966225344590303,0.2036,0.5116,1.1366940003720565,0.1382994297828019
2025-08-13,1.2954941975008083,0.1171868954575455,20250813.0,-0.8306744899597929,0.157483310835883,-0.162564956498792,-0.0966105640912253,0.0923141497404757,0.4604051799518787,0.1161,1.1299,0.4897322319465693,0.1653664415323671
2025-08-14,1.388596507986422,0.2094277508183954,20250814.0,-0.9452028716598811,0.157483310835883,-0.162564956498792,-0.1071840574361688,0.1874256979579351,0.4664096941289194,0.0878,0.0879,0.001450157560342,0.1338219602067027
2025-08-15,0.9587185309075896,0.1836379389127133,20250815.0,-0.5081251700697484,0.157483310835883,-0.162564956498792,-0.0132836761709685,0.7580949872626909,0.4089991861300729,0.1447,0.6555,0.0627490074989155,0.0963097474936942
2025-08-16,,,,,,,,,,,,-0.3971174131447704,0.0693127454415703
2025-08-17,,0.324243891935029,,,,,,,,,,-0.441587306353196,0.0561034015707198
2025-08-18,0.3208331521879083,0.3422742129822247,20250818.0,-0.103769863251071,0.157483310835883,-0.162564956498792,0.1065492484050742,1.3287642765674468,0.4070078931631956,0.344,1.3364,0.0633321415704977,0.0403768143170773
2025-08-19,0.093298323475017,0.3039575068151026,20250819.0,0.2561764792349189,0.157483310835883,-0.162564956498792,0.0546841617833865,0.6154276649365018,0.291267818873098,0.1144,1.687,-0.002542634177942,0.0286845416677834
2025-08-20,0.3747267792840241,0.3603262528987513,20250820.0,0.5226302652310436,0.157483310835883,-0.162564956498792,0.2099884080701481,0.5678718908277721,0.2435074229444942,-0.0283,2.6117,0.0613918153816669,0.072676852786284
2025-08-21,1.3774612101718808,,20250821.0,-0.1084444910755639,0.157483310835883,-0.162564956498792,0.2638905897399449,0.7580949872626909,0.1650504800495926,-0.1129,3.7167,-0.261473789350058,0.0552393452389488
2025-08-22,1.5250386561955784,0.3749491207671999,20250822.0,-0.6588819174096591,0.157483310835883,-0.162564956498792,0.5546778241469528,1.1860969542412576,0.4614161440735231,0.0705,2.6773,-0.3407031490438181,0.0423983100233187
2025-08-23,,,,,,,,,,,,-0.5483222388769512,0.0305134562832436
2025-08-24,,0.4974606379282615,,,,,,,,,,-0.9446557861424496,0.0243500573470473
2025-08-25,1.5250386561955784,0.3170416847364208,20250825.0,-0.0289758180591773,0.157483310835883,-0.162564956498792,0.8496362531762783,2.1847682105245805,0.3768934164487525,0.2221,3.2683,-0.5103598948249445,0.1180080601901173
2025-08-26,1.4771106380810903,0.2811157226493146,20250826.0,-0.358537079685961,0.157483310835883,-0.162564956498792,0.7958634108746153,0.9007623095888796,0.4584445222614155,-0.0965,3.79,-0.5378846696684348,0.0842604280200928
2025-08-27,1.0724915110906943,0.1939527548887085,20250827.0,-0.1283116593296612,0.157483310835883,-0.162564956498792,0.5809660507201653,1.804322017654743,0.5058066595966438,-0.2953,0.5515,-0.7701338207320351,0.0689679968085387
2025-08-28,0.192200176014616,0.2970960200547192,20250828.0,0.1895630327358902,0.157483310835883,-0.162564956498792,0.8320460991100683,1.281208502458717,0.5684864351386083,0.2377,0.917,-0.6355791929789508,0.0493614156155289
2025-08-29,1.5250386561955784,0.3540933263606881,20250829.0,-0.0874086658653434,0.157483310835883,-0.162564956498792,0.938686408136458,2.0896566623071213,0.4410436852585651,0.3484,1.1276,-0.8203093681917245,0.0372237414880073
2025-08-30,,,,,,,,,,,,-0.8925754965562973,0.1331848380238
2025-08-31,,,20250831.0,-0.0874086658653434,0.157483310835883,-0.162564956498792,0.938686408136458,2.0896566623071213,0.4410436852585651,,,-1.073893139413142,0.0958512197867079
2025-09-01,1.5250386561955784,0.3692996334190828,20250901.0,-0.9101431629761796,1.1738854166025792,1.33633904918487,1.0258288074166624,1.661654695328554,0.4410436852585651,0.1806,-0.0972,-0.9240512518166654,0.0689827496201782
2025-09-02,0.6690303490431886,0.4194846464732007,20250902.0,-1.002467062509924,1.1738854166025792,1.33633904918487,0.9182831228133363,1.4238758247849062,0.3040427291375162,0.0,-1.1988,-0.5121483830957378,0.0496458965858679
2025-09-03,0.9040554644272778,0.3921115921075518,20250903.0,-0.95572078426499,1.1738854166025792,1.33633904918487,0.8192738365068478,0.6629834390452315,0.4042813535623983,0.0705,-0.225,-0.8141013076893016,0.1438238954386665
2025-09-04,0.8107884369765221,0.3673203699472442,20250904.0,-0.8704088264679849,1.1738854166025792,1.33633904918487,0.5133215611861431,1.4714315988936353,0.5691604112197054,0.2646,0.3914,-0.7714056394978123,0.1098751888400183
2025-09-05,1.5250386561955784,0.4176885407784487,20250905.0,-1.0059730333782937,1.1738854166025792,1.33633904918487,0.8208582437664872,0.6154276649365018,0.5061130123607797,-0.0137,1.4774,-0.7175184579692635,0.2018232315193915
2025-09-06,,0.2084370475127522,,,,,,,,,,-0.8339477563159551,0.1452492882033006
2025-09-07,,,,,,,,,,,,-0.8205754500108329,0.1045338317335306
2025-09-08,1.234883169059573,0.1645569621230308,20250908.0,-0.8295058330036696,1.1738854166025792,1.33633904918487,0.8443010042407538,0.9007623095888796,0.5479301646651682,0.2318,1.8897,-0.6177533710139832,0.0738986268979275
2025-09-09,0.2571746916072627,0.1976324593418192,20250909.0,-0.5186430826748575,1.1738854166025792,1.33633904918487,0.7430606138339569,0.2349814720666648,0.601419357283091,0.0684,1.8828,-0.5951517879220732,0.0592595972647453
2025-09-10,-0.525004761451157,0.2275888354854001,20250910.0,-0.5490281635340662,1.1738854166025792,1.33633904918487,0.7724853200844141,-0.0503531725857133,0.6609436993544686,0.0818,3.3686,-0.5984754665432089,0.1897735503469398
2025-09-11,1.3666079079483158,0.3275357952732773,20250911.0,-0.4905953157278976,1.1738854166025792,1.33633904918487,1.1044671432420636,0.7105392131539612,0.8307550365143466,-0.0136,2.0888,-0.7053125958540925,0.2606729588480277
2025-09-12,0.6745245438723971,0.3452432812628074,20250912.0,-0.7687356712852546,1.1738854166025792,1.33633904918487,1.0202995494289389,0.9007623095888796,0.8210130186148614,0.082,0.4532,-1.058997679786233,0.2114901406145076
2025-09-13,,,,,,,,,,,,-0.4635427730455623,0.1566355698650044
2025-09-14,,0.4158914356000279,,,,,,,,,,-0.1855443243439061,0.1127283755142146
2025-09-15,-1.4824977392694014,0.4616745691769252,20250915.0,-0.4683908335615538,1.1738854166025792,1.33633904918487,1.0560618847179593,0.3776487943928533,0.9159517402202114,0.0547,-0.2318,-0.3421446147134804,0.202421519468529
2025-09-16,1.514865141898197,0.5759532698059532,20250916.0,-0.2977669179675459,1.1738854166025792,1.33633904918487,1.0246324182614244,0.6154276649365018,0.8898504847159345,0.0942,1.7522,-0.3954281011426506,0.1456798674686241
2025-09-17,1.5250386561955784,0.4246144530152506,20250917.0,0.2000809453409992,1.1738854166025792,1.33633904918487,1.1141352610100737,0.425204568501583,0.8702132725348992,0.1076,1.3362,-0.3444988243686285,0.1038141003023225
2025-09-18,0.0382876827433737,0.2875453284891167,20250918.0,0.3894033722329812,1.1738854166025792,1.33633904918487,0.9430516118109749,1.5189873730023649,0.967051381277884,0.0269,1.4596,-0.5507627915548028,0.0747135206430861
2025-09-19,-1.5262741495587495,0.3818333641413905,20250919.0,-0.1598653971449907,1.1738854166025792,1.33633904918487,0.9553711866257288,0.2825372461753939,1.0663096768575333,0.2771,3.6232,-0.4898390413163406,0.0569616541874941
2025-09-20,,0.3944206123595935,,,,,,,,,,-0.1341670200590969,0.1362439224110678
2025-09-21,,0.2966056907597001,,,,,,,,,,-0.356236637251264,0.0980527989927261
2025-09-22,1.2882386303140445,0.1352033817686404,20250922.0,-0.4029460440186485,1.1738854166025792,1.33633904918487,1.0222719747929794,-0.1454647208031727,1.1563467542367294,0.2009,2.0366,-0.2747494411283477,0.1373936694848193
