date,ET_mean,ET_var,ET_n,ET_z,ET_ema_hl7
2025-09-14,3.3333333333333335,0.33333333333333337,3,0.24630167779897463,-0.15212426287484151
2025-09-15,2.0,1.0,3,-1.2708241497702943,-0.25759191779421287
2025-09-16,1.3333333333333333,0.3333333333333333,3,-2.0293870635549287,-0.4246313172546856
2025-09-17,3.3333333333333335,0.33333333333333337,3,0.24630167779897463,-0.3613778543968437
2025-09-18,3.6666666666666665,1.3333333333333335,3,0.6255831346912915,-0.26833031110628114
2025-09-19,3.0,1.0,3,-0.13297977909334274,-0.2555698995701125
2025-09-20,4.333333333333333,0.3333333333333335,3,1.3841460484759258,-0.10098283725557156
2025-09-21,3.0,1.0,3,-0.13297977909334274,-0.10399940319408335
2025-09-22,2.6666666666666665,2.333333333333333,3,-0.5122612359856601,-0.142488965794384
2025-09-23,3.6666666666666665,1.3333333333333333,3,0.6255831346912915,-0.07007771598069844
2025-09-24,2.3333333333333335,1.3333333333333333,3,-0.891542692877977,-0.1475226434409769
2025-09-25,2.3333333333333335,1.3333333333333335,3,-0.891542692877977,-0.2176663074819468
2025-09-26,3.3333333333333335,4.333333333333333,3,0.24630167779897463,-0.17392500422859836
2025-09-28,4.0,1.0,3,1.004864591583609,-0.06279280650011765
2025-09-29,3.3333333333333335,1.3333333333333333,3,0.24630167779897463,-0.033652455543353256
2025-09-30,3.3333333333333335,0.33333333333333337,3,0.24630167779897463,-0.0072593600827798015
2025-10-01,3.6666666666666665,1.3333333333333333,3,0.6255831346912915,0.05240280477393958
2025-10-02,2.3333333333333335,5.333333333333334,3,-0.891542692877977,-0.03658904399447295
2025-10-03,1.6666666666666667,1.3333333333333335,3,-1.6501056066626114,-0.18870566842168277
2025-10-04,3.6666666666666665,5.333333333333334,3,0.6255831346912915,-0.11193741458694206
2025-10-05,4.0,1.0,3,1.004864591583609,-0.006649302840209461
2025-10-06,3.0,0.0,3,-0.13297977909334274,-0.018559288591397938
2025-10-07,4.333333333333333,1.333333333333333,3,1.3841460484759258,0.11368274493086351
2025-10-08,3.0,1.0,3,-0.13297977909334274,0.09042828780972165
2025-10-09,4.0,1.0,3,1.004864591583609,0.1766380528798629
2025-10-10,2.3333333333333335,1.3333333333333333,3,-0.891542692877977,0.0759338216364858
2025-10-11,3.6666666666666665,0.33333333333333326,3,0.6255831346912915,0.12775277493200884
2025-10-12,2.0,2.0,2,-1.2708241497702943,-0.004100002190629411
2025-10-13,1.6666666666666667,1.3333333333333335,3,-1.6501056066626114,-0.1592794531766496
2025-10-14,4.666666666666667,0.33333333333333326,3,1.7634275053682436,0.021986391854833788
2025-10-15,3.6666666666666665,1.3333333333333333,3,0.6255831346912915,0.07889130329098423
2025-10-16,4.333333333333333,1.3333333333333335,3,1.3841460484759258,0.20194598146604414
2025-10-17,4.0,1.0,3,1.004864591583609,0.27764223021223355
2025-10-19,4.333333333333333,1.3333333333333335,3,1.3841460484759258,0.3819593859943996
2025-10-20,2.6666666666666665,0.33333333333333326,3,-0.5122612359856601,0.29765552022270303
2025-10-21,4.0,1.0,3,1.004864591583609,0.3643286159660393
2025-10-22,2.3333333333333335,1.3333333333333333,3,-0.891542692877977,0.24592964524490046
2025-10-23,1.6666666666666667,0.3333333333333333,3,-1.6501056066626114,0.06717835430785198
2025-10-24,3.0,3.0,3,-0.13297977909334274,0.04830817558026615
2025-10-25,2.3333333333333335,1.3333333333333333,3,-0.891542692877977,-0.040297534652599394
2025-10-26,2.0,3.0,3,-1.2708241497702943,-0.15630709180988167
2025-10-27,2.3333333333333335,5.333333333333334,3,-0.891542692877977,-0.2256224193044316
2025-10-28,2.0,1.0,3,-1.2708241497702943,-0.3241602203043982
2025-10-29,4.0,0.0,3,1.004864591583609,-0.19886461740899544
2025-10-30,3.0,1.0,3,-0.13297977909334274,-0.19265323566460982
2025-10-31,4.0,1.0,3,1.004864591583609,-0.07975563293341507
